Date,Water Level,Another
15.06.2023 0:00,-181,0
14.06.2023 22:00,-181,0
14.06.2023 20:00,-182,0
14.06.2023 18:00,-182,0
14.06.2023 16:00,-183,0
14.06.2023 14:00,-183,0
14.06.2023 12:00,-182,0
14.06.2023 10:00,-181,0
14.06.2023 8:00,-182,1
14.06.2023 6:00,-184,1
14.06.2023 4:00,-184,1
14.06.2023 2:00,-184,1
14.06.2023 0:00,-184,1
13.06.2023 22:00,-184,1
13.06.2023 20:00,-184,1
13.06.2023 18:00,-184,1
13.06.2023 16:00,-184,0.6
13.06.2023 14:00,-184,0.6
13.06.2023 12:00,-183,0.3
13.06.2023 10:00,,0
13.06.2023 8:00,-182,0
13.06.2023 6:00,-183,0
13.06.2023 4:00,-182,0
13.06.2023 2:00,-183,0
13.06.2023 0:00,-183,0
12.06.2023 22:00,-183,0
12.06.2023 20:00,-181,0
12.06.2023 18:00,-180,0
12.06.2023 16:00,-179,0
12.06.2023 14:00,-179,0
18.06.2023 10:00,-162,0
18.06.2023 8:00,-162,1.1
18.06.2023 6:00,-160,1.1
18.06.2023 4:00,-158,1.1
18.06.2023 2:00,-160,1.1
18.06.2023 0:00,-166,1.1
17.06.2023 22:00,-168,1.1
17.06.2023 20:00,-171,0
17.06.2023 18:00,-172,0
17.06.2023 16:00,-173,0
17.06.2023 14:00,-178,0
17.06.2023 12:00,-180,0
17.06.2023 10:00,-180,0
17.06.2023 8:00,-182,3.6
17.06.2023 6:00,-183,3.6
17.06.2023 4:00,-185,3.6
17.06.2023 2:00,-186,3.6
17.06.2023 0:00,-186,3.6
16.06.2023 22:00,-186,3.6
16.06.2023 20:00,-187,3.6
16.06.2023 18:00,-188,3.6
16.06.2023 16:00,-188,3.6
16.06.2023 14:00,-187,3.6
16.06.2023 12:00,-187,3.6
16.06.2023 10:00,-187,0
16.06.2023 8:00,-187,0
16.06.2023 6:00,-186,0
16.06.2023 4:00,-186,0
16.06.2023 2:00,-186,0
16.06.2023 0:00,-186,0
15.06.2023 22:00,-185,0
15.06.2023 20:00,-185,0
15.06.2023 18:00,-185,0
15.06.2023 16:00,-185,0
15.06.2023 14:00,-184,0
21.06.2023 14:00,-180,0
21.06.2023 12:00,-180,0
21.06.2023 10:00,-178,0
21.06.2023 8:00,-177,0
21.06.2023 6:00,-174,0
21.06.2023 4:00,-175,0
21.06.2023 2:00,-174,0
21.06.2023 0:00,-175,0
20.06.2023 22:00,-174,0
20.06.2023 20:00,-173,0
20.06.2023 18:00,-171,0
20.06.2023 16:00,-170,0
20.06.2023 14:00,-171,0
20.06.2023 12:00,,0
20.06.2023 10:00,-170,0
20.06.2023 8:00,-170,0
20.06.2023 6:00,-167,0
20.06.2023 4:00,-165,0
20.06.2023 2:00,-163,0
20.06.2023 0:00,-162,0
19.06.2023 22:00,-160,0
19.06.2023 20:00,-158,0
19.06.2023 18:00,-157,0
19.06.2023 16:00,-155,0
19.06.2023 14:00,-154,0
19.06.2023 12:00,-154,0
19.06.2023 10:00,-151,0
19.06.2023 8:00,-155,0
19.06.2023 6:00,-159,0
19.06.2023 4:00,-159,0
19.06.2023 2:00,-159,0
19.06.2023 0:00,-162,0
18.06.2023 22:00,-163,0
18.06.2023 20:00,-164,0
18.06.2023 18:00,-162,0
18.06.2023 16:00,-162,0
26.06.2023 16:00,-182,0
26.06.2023 14:00,-181,0
26.06.2023 12:00,-182,0
26.06.2023 10:00,-182,0
26.06.2023 8:00,-180,0
26.06.2023 6:00,-180,0
26.06.2023 4:00,-180,0
26.06.2023 2:00,-180,0
26.06.2023 0:00,-180,0
25.06.2023 22:00,-179,0
25.06.2023 20:00,-179,0
25.06.2023 18:00,-181,0
25.06.2023 16:00,-181,0
25.06.2023 14:00,-182,0
25.06.2023 12:00,-181,0
25.06.2023 10:00,-181,0
25.06.2023 8:00,-174,0
25.06.2023 6:00,-173,0
25.06.2023 4:00,-172,0
25.06.2023 2:00,-172,0
25.06.2023 0:00,-170,0
24.06.2023 22:00,-169,0
24.06.2023 20:00,-168,0
24.06.2023 18:00,-167,0
24.06.2023 16:00,-168,0
24.06.2023 14:00,-174,0
24.06.2023 12:00,-175,0
24.06.2023 10:00,-180,0
24.06.2023 8:00,-180,10.4
24.06.2023 6:00,-181,10.4
24.06.2023 4:00,-181,10.4
24.06.2023 2:00,-181,10.4
24.06.2023 0:00,-181,10.4
23.06.2023 22:00,-180,10.4
23.06.2023 20:00,-184,0.1
23.06.2023 18:00,-185,0
27.06.2023 10:00,-186,0
27.06.2023 8:00,-185,0
27.06.2023 6:00,-185,0
27.06.2023 4:00,-185,0
27.06.2023 2:00,-185,0
27.06.2023 0:00,-184,0
26.06.2023 22:00,-184,0
26.06.2023 20:00,-182,0
26.06.2023 18:00,-182,0
