Date,Water Level,Another
26.05.2023 10:00,197,0
26.05.2023 8:00,197,0
26.05.2023 6:00,198,0
26.05.2023 4:00,198,0
26.05.2023 2:00,198,0
26.05.2023 0:00,198,0
25.05.2023 22:00,199,0
25.05.2023 20:00,199,0
25.05.2023 18:00,200,0
25.05.2023 16:00,200,0
25.05.2023 14:00,201,0
25.05.2023 12:00,,0
25.05.2023 10:00,202,0
25.05.2023 8:00,203,4.7
25.05.2023 6:00,205,4.7
25.05.2023 4:00,205,4.7
25.05.2023 2:00,206,4.7
25.05.2023 0:00,207,4.7
24.05.2023 22:00,200,4.7
24.05.2023 20:00,199,4.7
24.05.2023 18:00,195,3.8
24.05.2023 16:00,195,1.6
26.05.2023 12:00,197,0
29.05.2023 16:00,194,0
29.05.2023 14:00,194,0
29.05.2023 12:00,194,0
29.05.2023 10:00,194,0
29.05.2023 8:00,194,0
29.05.2023 6:00,194,0
29.05.2023 4:00,194,0
29.05.2023 2:00,194,0
29.05.2023 0:00,194,0
28.05.2023 22:00,194,0
28.05.2023 20:00,194,0
28.05.2023 18:00,194,0
28.05.2023 16:00,194,0
28.05.2023 14:00,194,0
28.05.2023 12:00,194,0
28.05.2023 10:00,194,0
28.05.2023 8:00,195,0
28.05.2023 6:00,195,0
28.05.2023 4:00,195,0
28.05.2023 2:00,195,0
28.05.2023 0:00,195,0
27.05.2023 22:00,195,0
27.05.2023 20:00,195,0
27.05.2023 18:00,195,0
27.05.2023 16:00,195,0
27.05.2023 14:00,196,0
27.05.2023 12:00,195,0
27.05.2023 10:00,196,0
27.05.2023 8:00,196,0
27.05.2023 6:00,196,0
27.05.2023 4:00,196,0
27.05.2023 2:00,196,0
27.05.2023 0:00,196,0
26.05.2023 22:00,196,0
26.05.2023 20:00,196,0
26.05.2023 18:00,197,0
30.05.2023 10:00,194,0
30.05.2023 8:00,194,0
30.05.2023 6:00,194,0
30.05.2023 4:00,194,0
30.05.2023 2:00,194,0
30.05.2023 0:00,194,0
29.05.2023 22:00,194,0
29.05.2023 20:00,194,0
29.05.2023 18:00,194,0
02.06.2023 22:00,192,9
02.06.2023 20:00,192,9
02.06.2023 18:00,192,0
02.06.2023 16:00,192,0
02.06.2023 14:00,192,0
02.06.2023 12:00,192,0
02.06.2023 10:00,192,0
02.06.2023 8:00,,0
02.06.2023 6:00,,0
02.06.2023 4:00,,0
02.06.2023 2:00,,0
02.06.2023 0:00,,0
01.06.2023 22:00,,0
01.06.2023 20:00,,0
01.06.2023 18:00,,0
01.06.2023 16:00,,0
01.06.2023 14:00,,0
01.06.2023 12:00,,0
01.06.2023 10:00,,0
01.06.2023 8:00,,0
01.06.2023 6:00,,0
01.06.2023 4:00,,0
01.06.2023 2:00,,0
01.06.2023 0:00,192,0
31.05.2023 22:00,193,0
31.05.2023 20:00,193,0
31.05.2023 18:00,193,0
31.05.2023 16:00,193,0
31.05.2023 14:00,193,0
31.05.2023 12:00,193,0
31.05.2023 10:00,193,0
31.05.2023 8:00,193,0
31.05.2023 6:00,193,0
31.05.2023 4:00,193,0
31.05.2023 2:00,193,0
31.05.2023 0:00,194,0
06.06.2023 16:00,191,1.6
06.06.2023 14:00,,0
06.06.2023 12:00,191,0.2
06.06.2023 10:00,191,0
06.06.2023 8:00,191,0
06.06.2023 6:00,191,0
06.06.2023 4:00,191,0
06.06.2023 2:00,191,0
06.06.2023 0:00,191,0
05.06.2023 22:00,191,0
05.06.2023 20:00,191,0
05.06.2023 18:00,191,0
05.06.2023 16:00,191,0
05.06.2023 14:00,191,0
05.06.2023 12:00,191,0
05.06.2023 10:00,,0
05.06.2023 8:00,191,0
05.06.2023 6:00,,0
05.06.2023 4:00,191,0
05.06.2023 2:00,191,0
05.06.2023 0:00,,0
04.06.2023 22:00,191,0
04.06.2023 20:00,191,0
04.06.2023 18:00,191,0
04.06.2023 16:00,191,0
04.06.2023 14:00,191,0
04.06.2023 12:00,191,0
04.06.2023 10:00,191,0
04.06.2023 8:00,192,0
04.06.2023 6:00,192,0
04.06.2023 4:00,192,0
04.06.2023 2:00,192,0
04.06.2023 0:00,192,0
03.06.2023 22:00,192,0
03.06.2023 20:00,193,0
03.06.2023 18:00,193,0
07.06.2023 18:00,200,1.3
07.06.2023 16:00,201,1.3
07.06.2023 14:00,202,1.3
07.06.2023 12:00,202,1.2
07.06.2023 10:00,203,0
07.06.2023 8:00,202,21.7
07.06.2023 6:00,200,20.4
07.06.2023 4:00,199,15
07.06.2023 2:00,195,8.6
07.06.2023 0:00,195,8.3
06.06.2023 22:00,193,7.8
06.06.2023 20:00,191,7.4
06.06.2023 18:00,191,3.6
10.06.2023 20:00,206,7.9
10.06.2023 18:00,206,7.3
10.06.2023 16:00,204,2.3
10.06.2023 14:00,204,0
10.06.2023 12:00,205,0
10.06.2023 10:00,206,0
10.06.2023 8:00,207,3.5
10.06.2023 6:00,209,3.4
10.06.2023 4:00,210,3.4
10.06.2023 2:00,212,3.4
10.06.2023 0:00,213,3.3
09.06.2023 22:00,199,1.2
09.06.2023 20:00,198,0
09.06.2023 18:00,198,0.4
09.06.2023 16:00,199,0.4
09.06.2023 14:00,199,0.4
09.06.2023 12:00,200,0.4
09.06.2023 10:00,201,0
09.06.2023 8:00,202,2.6
09.06.2023 6:00,204,0
09.06.2023 4:00,205,2.6
09.06.2023 2:00,198,2.6
09.06.2023 0:00,196,2.6
08.06.2023 22:00,196,2.6
08.06.2023 20:00,195,2.6
08.06.2023 18:00,195,2.3
08.06.2023 16:00,196,2.3
08.06.2023 14:00,196,2.3
08.06.2023 12:00,196,1.9
08.06.2023 10:00,196,1.4
08.06.2023 8:00,196,2.8
08.06.2023 6:00,197,1.3
08.06.2023 4:00,197,1.3
08.06.2023 2:00,197,1.3
08.06.2023 0:00,198,1.3
07.06.2023 22:00,199,1.3
15.06.2023 12:00,197,0
15.06.2023 10:00,197,0
15.06.2023 8:00,197,0
15.06.2023 6:00,197,0
15.06.2023 4:00,197,0
15.06.2023 2:00,198,0
15.06.2023 0:00,198,0
14.06.2023 22:00,198,0
14.06.2023 20:00,199,0
14.06.2023 18:00,199,0
14.06.2023 16:00,200,0
14.06.2023 14:00,200,0
14.06.2023 12:00,200,0
14.06.2023 10:00,200,0
14.06.2023 8:00,200,6.3
14.06.2023 6:00,200,6.3
14.06.2023 4:00,199,6.3
14.06.2023 2:00,198,6.2
14.06.2023 0:00,197,3.3
13.06.2023 22:00,197,1.6
13.06.2023 20:00,197,1.6
13.06.2023 18:00,197,1.2
13.06.2023 16:00,197,1.1
13.06.2023 14:00,198,0.5
13.06.2023 12:00,198,0
13.06.2023 10:00,198,0
13.06.2023 8:00,198,0
13.06.2023 6:00,198,0
13.06.2023 4:00,198,0
13.06.2023 2:00,198,0
13.06.2023 0:00,199,0
12.06.2023 22:00,199,0
12.06.2023 20:00,199,0
12.06.2023 18:00,199,0
12.06.2023 16:00,200,0
12.06.2023 14:00,200,0
18.06.2023 10:00,206,0
18.06.2023 8:00,206,14.2
18.06.2023 6:00,207,14.2
18.06.2023 4:00,207,14.1
18.06.2023 2:00,206,13.5
18.06.2023 0:00,205,13.2
17.06.2023 22:00,205,12.8
17.06.2023 20:00,204,12.5
17.06.2023 18:00,204,12.5
17.06.2023 16:00,204,11.9
17.06.2023 14:00,204,9.3
17.06.2023 12:00,202,7.8
17.06.2023 10:00,200,2.3
17.06.2023 8:00,200,13
17.06.2023 6:00,200,12.9
17.06.2023 4:00,199,12.8
17.06.2023 2:00,199,12.7
17.06.2023 0:00,,12.6
16.06.2023 22:00,,12.5
16.06.2023 20:00,196,8.4
16.06.2023 18:00,195,1.4
16.06.2023 16:00,195,1.4
16.06.2023 14:00,195,1.4
16.06.2023 12:00,195,0.5
16.06.2023 10:00,195,0.2
16.06.2023 8:00,195,0.2
16.06.2023 6:00,195,0
16.06.2023 4:00,195,0
16.06.2023 2:00,196,0
16.06.2023 0:00,196,0
15.06.2023 22:00,196,0
15.06.2023 20:00,196,0
15.06.2023 18:00,196,0
15.06.2023 16:00,196,0
15.06.2023 14:00,197,0
21.06.2023 14:00,198,0
21.06.2023 12:00,198,0
21.06.2023 10:00,198,0
21.06.2023 8:00,198,0
21.06.2023 6:00,198,0
21.06.2023 4:00,199,0
21.06.2023 2:00,199,0
21.06.2023 0:00,199,0
20.06.2023 22:00,200,0
20.06.2023 20:00,200,0
20.06.2023 18:00,201,0
20.06.2023 16:00,201,0
20.06.2023 14:00,201,0
20.06.2023 12:00,202,0
20.06.2023 10:00,202,0
20.06.2023 8:00,202,0.7
20.06.2023 6:00,203,0.7
20.06.2023 4:00,203,0.7
20.06.2023 2:00,203,0.7
20.06.2023 0:00,203,0.7
19.06.2023 22:00,204,0.7
19.06.2023 20:00,204,0.7
19.06.2023 18:00,205,0.7
19.06.2023 16:00,206,0.7
19.06.2023 14:00,206,0
19.06.2023 12:00,207,0
19.06.2023 10:00,208,0
19.06.2023 8:00,209,8.7
19.06.2023 6:00,210,8.7
19.06.2023 4:00,211,8.7
19.06.2023 2:00,209,8.7
19.06.2023 0:00,208,8.7
18.06.2023 22:00,207,8.7
18.06.2023 20:00,207,8.5
18.06.2023 18:00,206,6.4
18.06.2023 16:00,205,0
26.06.2023 16:00,196,0
26.06.2023 14:00,196,0
26.06.2023 12:00,196,0
26.06.2023 10:00,196,0
26.06.2023 8:00,197,0
26.06.2023 6:00,197,0
26.06.2023 4:00,197,0
26.06.2023 2:00,197,0
26.06.2023 0:00,198,0
25.06.2023 22:00,198,0
25.06.2023 20:00,198,0
25.06.2023 18:00,199,0
25.06.2023 16:00,198,0
25.06.2023 14:00,198,0
25.06.2023 12:00,198,0
25.06.2023 10:00,198,0
25.06.2023 8:00,198,1.8
25.06.2023 6:00,199,0.9
25.06.2023 4:00,199,0.7
25.06.2023 2:00,199,0
25.06.2023 0:00,199,0
24.06.2023 22:00,200,0
24.06.2023 20:00,200,0
24.06.2023 18:00,201,0
24.06.2023 16:00,201,0
24.06.2023 14:00,202,0
24.06.2023 12:00,203,0
24.06.2023 10:00,203,0
24.06.2023 8:00,204,10.7
24.06.2023 6:00,202,10.6
24.06.2023 4:00,200,10.5
24.06.2023 2:00,199,9.4
24.06.2023 0:00,198,8.9
23.06.2023 22:00,197,5.9
23.06.2023 20:00,196,2
23.06.2023 18:00,196,0
27.06.2023 10:00,195,0
27.06.2023 8:00,195,0
27.06.2023 6:00,195,0
27.06.2023 4:00,195,0
27.06.2023 2:00,195,0
27.06.2023 0:00,195,0
26.06.2023 22:00,196,0
26.06.2023 20:00,196,0
26.06.2023 18:00,196,0
