Date,Water Level,Another
23.05.2023 6:00,-3,0
23.05.2023 4:00,-3,0
23.05.2023 2:00,-3,0
23.05.2023 0:00,-3,0
22.05.2023 22:00,-3,0
22.05.2023 20:00,-2,0
22.05.2023 18:00,-2,0
22.05.2023 16:00,-2,0
22.05.2023 14:00,-2,0
22.05.2023 12:00,-2,0
22.05.2023 10:00,-2,0
22.05.2023 8:00,-2,0
22.05.2023 6:00,-2,0
22.05.2023 4:00,-2,0
22.05.2023 2:00,-2,0
22.05.2023 0:00,-2,0
21.05.2023 22:00,-2,0
21.05.2023 20:00,-1,0
21.05.2023 18:00,-1,0
21.05.2023 16:00,-1,0
26.05.2023 10:00,-2,0
26.05.2023 8:00,-2,0
26.05.2023 6:00,-2,0
26.05.2023 4:00,-2,0
26.05.2023 2:00,-2,0
26.05.2023 0:00,-1,0
25.05.2023 22:00,-1,0
25.05.2023 20:00,-1,0
25.05.2023 18:00,0,0
25.05.2023 16:00,0,0
25.05.2023 14:00,1,0
25.05.2023 12:00,1,0
25.05.2023 10:00,2,0
25.05.2023 8:00,3,13.1
25.05.2023 6:00,4,13.1
25.05.2023 4:00,5,13.1
25.05.2023 2:00,7,13.1
25.05.2023 0:00,4,13.1
24.05.2023 22:00,3,13.1
24.05.2023 20:00,1,13.1
24.05.2023 18:00,-1,13.1
24.05.2023 16:00,-2,12.9
26.05.2023 12:00,-2,0
29.05.2023 16:00,-5,0
29.05.2023 14:00,-5,0
29.05.2023 12:00,-5,0
29.05.2023 10:00,-5,0
29.05.2023 8:00,-5,0
29.05.2023 6:00,-5,0
29.05.2023 4:00,-5,0
29.05.2023 2:00,-5,0
29.05.2023 0:00,-5,0
28.05.2023 22:00,-5,0
28.05.2023 20:00,-4,0
28.05.2023 18:00,-4,0
28.05.2023 16:00,-4,0
28.05.2023 14:00,-4,0
28.05.2023 12:00,-4,0
28.05.2023 10:00,-4,0
28.05.2023 8:00,-4,0
28.05.2023 6:00,-4,0
28.05.2023 4:00,-4,0
28.05.2023 2:00,-4,0
28.05.2023 0:00,-4,0
27.05.2023 22:00,-4,0
27.05.2023 20:00,-4,0
27.05.2023 18:00,-3,0
27.05.2023 16:00,-3,0
27.05.2023 14:00,-3,0
27.05.2023 12:00,-3,0
27.05.2023 10:00,-3,0
27.05.2023 8:00,-3,0
27.05.2023 6:00,-3,0
27.05.2023 4:00,-3,0
27.05.2023 2:00,-3,0
27.05.2023 0:00,-3,0
26.05.2023 22:00,-3,0
26.05.2023 20:00,-2,0
26.05.2023 18:00,-2,0
30.05.2023 10:00,-4,0
30.05.2023 8:00,-4,0
30.05.2023 6:00,-3,0
30.05.2023 4:00,-3,0
30.05.2023 2:00,-4,0
30.05.2023 0:00,-4,0
29.05.2023 22:00,-4,0
29.05.2023 20:00,-4,0
29.05.2023 18:00,-5,0
31.05.2023 22:00,-5,0
31.05.2023 20:00,-5,0
31.05.2023 18:00,-4,0
31.05.2023 16:00,-5,0
31.05.2023 14:00,-5,0
31.05.2023 12:00,-5,0
31.05.2023 10:00,-5,0
31.05.2023 8:00,-5,0
31.05.2023 6:00,-5,0
31.05.2023 4:00,-5,0
31.05.2023 2:00,-5,0
31.05.2023 0:00,-5,0
07.06.2023 18:00,1,0.1
07.06.2023 16:00,1,0
07.06.2023 14:00,1,0
07.06.2023 12:00,1,0
07.06.2023 10:00,1,0
07.06.2023 8:00,0,0
07.06.2023 6:00,-1,0
07.06.2023 4:00,-1,0
07.06.2023 2:00,-2,0
07.06.2023 0:00,-5,0
06.06.2023 22:00,-5,0
06.06.2023 20:00,-5,0
06.06.2023 18:00,-5,0
06.06.2023 16:00,-6,0
06.06.2023 14:00,-7,0
06.06.2023 12:00,-7,0
06.06.2023 10:00,-7,0
06.06.2023 8:00,-7,0
06.06.2023 6:00,-7,0
06.06.2023 4:00,-7,0
06.06.2023 0:00,-7,0
05.06.2023 22:00,-7,0
05.06.2023 20:00,-6,0
05.06.2023 18:00,-6,0
05.06.2023 16:00,-6,0
05.06.2023 14:00,-7,0
05.06.2023 12:00,-7,0
05.06.2023 10:00,-7,0
05.06.2023 8:00,-7,0
05.06.2023 6:00,-7,0
05.06.2023 4:00,-7,0
05.06.2023 2:00,-7,0
05.06.2023 0:00,-7,0
04.06.2023 22:00,-7,0
04.06.2023 20:00,-6,0
10.06.2023 20:00,2,0.9
10.06.2023 18:00,-4,0.9
10.06.2023 16:00,-3,0.9
10.06.2023 14:00,-3,0
10.06.2023 12:00,-2,0
10.06.2023 10:00,-2,0
10.06.2023 8:00,-1,4.5
10.06.2023 6:00,-1,4.5
10.06.2023 4:00,1,4.5
10.06.2023 2:00,-1,4.5
10.06.2023 0:00,-3,4.5
09.06.2023 22:00,-4,0.3
09.06.2023 20:00,-3,0.3
09.06.2023 18:00,-4,0.1
09.06.2023 16:00,-4,0
09.06.2023 14:00,-3,0
09.06.2023 12:00,-3,0
09.06.2023 10:00,-3,0
09.06.2023 8:00,-3,1.2
09.06.2023 6:00,-2,1.2
09.06.2023 4:00,-2,1.2
09.06.2023 2:00,-2,1.2
09.06.2023 0:00,-1,1.2
08.06.2023 22:00,-1,1.2
08.06.2023 20:00,-1,1.2
08.06.2023 18:00,-1,1.2
08.06.2023 16:00,-2,1.2
08.06.2023 14:00,-2,1.2
08.06.2023 12:00,-2,1.2
08.06.2023 10:00,-2,0.6
08.06.2023 8:00,-2,1.3
08.06.2023 6:00,-1,0.7
08.06.2023 4:00,-1,0.1
08.06.2023 2:00,-1,0.1
08.06.2023 0:00,-1,0.1
07.06.2023 22:00,0,0.1
15.06.2023 12:00,-6,0
15.06.2023 10:00,-6,0
15.06.2023 8:00,-6,0
15.06.2023 6:00,-6,0
15.06.2023 4:00,-6,0
15.06.2023 2:00,-6,0
15.06.2023 0:00,-5,0
14.06.2023 22:00,-5,0
14.06.2023 20:00,-4,0
14.06.2023 18:00,-4,0
14.06.2023 16:00,-4,0
14.06.2023 14:00,-4,0
14.06.2023 12:00,-4,0
14.06.2023 10:00,-4,0
14.06.2023 8:00,-4,2.6
14.06.2023 6:00,-4,2.6
14.06.2023 4:00,-4,2.6
14.06.2023 2:00,-4,2.6
14.06.2023 0:00,-3,2.4
13.06.2023 22:00,-3,1.9
13.06.2023 20:00,-4,1.2
13.06.2023 18:00,-5,1.2
13.06.2023 16:00,-6,0.8
13.06.2023 14:00,-7,0.3
13.06.2023 12:00,-7,0
13.06.2023 10:00,-7,0
13.06.2023 8:00,-7,0
13.06.2023 6:00,-7,0
13.06.2023 4:00,-7,0
13.06.2023 2:00,-7,0
13.06.2023 0:00,-7,0
12.06.2023 22:00,-6,0
12.06.2023 20:00,-6,0
12.06.2023 18:00,-6,0
12.06.2023 16:00,-6,0
12.06.2023 14:00,-5,0
18.06.2023 10:00,9,0
18.06.2023 8:00,10,13.8
18.06.2023 6:00,11,13.7
18.06.2023 4:00,13,13.7
18.06.2023 2:00,14,13.5
18.06.2023 0:00,14,13.4
17.06.2023 22:00,13,13.1
17.06.2023 20:00,11,12.5
17.06.2023 18:00,8,0
17.06.2023 16:00,5,10.9
17.06.2023 14:00,2,8.4
17.06.2023 12:00,0,6
17.06.2023 10:00,0,2.3
17.06.2023 8:00,0,10
17.06.2023 6:00,0,9.7
17.06.2023 4:00,-1,9.7
17.06.2023 2:00,-1,9.4
17.06.2023 0:00,-2,9.4
16.06.2023 22:00,-4,9.4
16.06.2023 20:00,-5,8
16.06.2023 18:00,-6,4.2
16.06.2023 16:00,-6,3.7
16.06.2023 14:00,-7,2.9
16.06.2023 12:00,-7,2.6
16.06.2023 10:00,-7,0.1
16.06.2023 8:00,-7,0.7
16.06.2023 6:00,-7,0.3
16.06.2023 4:00,-7,0
16.06.2023 2:00,-7,0
16.06.2023 0:00,-7,0
15.06.2023 22:00,-7,0
15.06.2023 20:00,-7,0
15.06.2023 16:00,-6,0
15.06.2023 14:00,-6,0
21.06.2023 14:00,-3,0
21.06.2023 12:00,-3,0
21.06.2023 10:00,-3,0
21.06.2023 8:00,-3,0
21.06.2023 6:00,-3,0
21.06.2023 4:00,-2,0
21.06.2023 2:00,-2,0
21.06.2023 0:00,-2,0
20.06.2023 22:00,-1,0
20.06.2023 20:00,-1,0
20.06.2023 18:00,0,0
20.06.2023 16:00,0,0
20.06.2023 14:00,1,0
20.06.2023 12:00,1,0
20.06.2023 10:00,1,0
20.06.2023 8:00,1,0
20.06.2023 6:00,2,0
20.06.2023 4:00,2,0
20.06.2023 2:00,2,0
20.06.2023 0:00,3,0
19.06.2023 22:00,3,0
19.06.2023 20:00,4,0
19.06.2023 18:00,5,0
19.06.2023 16:00,6,0
19.06.2023 14:00,7,0
19.06.2023 12:00,8,0
19.06.2023 10:00,9,0
19.06.2023 8:00,10,14.9
19.06.2023 6:00,11,14.9
19.06.2023 4:00,11,14.9
19.06.2023 2:00,13,14.9
19.06.2023 0:00,16,14.9
18.06.2023 22:00,5,14.9
18.06.2023 20:00,5,14.9
18.06.2023 18:00,5,0
18.06.2023 16:00,6,0
26.06.2023 16:00,-4,0
26.06.2023 14:00,-4,0
26.06.2023 12:00,-4,0
26.06.2023 10:00,-4,0
26.06.2023 8:00,-4,0
26.06.2023 6:00,-4,0
26.06.2023 4:00,-3,0
26.06.2023 2:00,-2,0
26.06.2023 0:00,-2,0
25.06.2023 22:00,-2,0
25.06.2023 20:00,-2,0
25.06.2023 18:00,-2,0
25.06.2023 16:00,-2,0
25.06.2023 14:00,-2,0
25.06.2023 12:00,-2,0
25.06.2023 10:00,-2,0
25.06.2023 8:00,-2,0.6
25.06.2023 6:00,-2,0.6
25.06.2023 4:00,-1,0.6
25.06.2023 2:00,0,0.2
25.06.2023 0:00,0,0
24.06.2023 22:00,1,0
24.06.2023 20:00,2,0
24.06.2023 18:00,3,0
24.06.2023 16:00,5,0
24.06.2023 14:00,6,0
24.06.2023 12:00,6,0
24.06.2023 10:00,6,0
24.06.2023 8:00,3,9
24.06.2023 6:00,1,9
24.06.2023 4:00,-1,8.7
24.06.2023 2:00,-3,6.6
24.06.2023 0:00,-4,6.3
23.06.2023 22:00,-4,5.5
23.06.2023 20:00,-4,3.6
23.06.2023 18:00,-3,0
27.06.2023 10:00,-6,0
27.06.2023 8:00,-6,0
27.06.2023 6:00,-6,0
27.06.2023 4:00,-5,0
27.06.2023 2:00,-5,0
27.06.2023 0:00,-5,0
26.06.2023 22:00,-5,0
26.06.2023 20:00,-5,0
26.06.2023 18:00,-5,0
